#NAME	Description	002VWWX	004AWZY	004VWZY	006VHQK	027VYMX	031VPYH	036AXHM	036VXHM	040VYDY	047VLRL	083AYGC	083VYGC	086VHMX	110VZSZ	149VYYD	153VWG	155VCHJ	173VHJW	174ALBQ	180VHMQ	189VXZJ	195VXXY	199VOZQ	206AZFD	215ATKH	215VTKH	220VDXP	227AZMH	227VZMH	230VLSH	235VDBJ	243AHZH	243VHZH	287ADJQ	309VHJD	322VCHL	325ALRY	325VLRY	331ALDY	331VLDY	342VCSL	347APZL	347VPZL	348VYQM	350VLYY	351AZDY	351VZDY	353VGSZ	354VPYM	357VLTS	358AWXC	358VWXC	359VYSH	361ATLX	361VTLX	362VLBJ	363VLH	364VCZ	366VZMY	367VWSY	370VLZW	371VTYJ	372VJHK	373VHXR	376VYKZ	377VHWH	379ALJJ	379VLJJ	384VCZL	388ADHL	388VDHL	390VNFD	392VWLL	393VZLH	395VGSQ	C001CJB	C002HHP	C003XYQ	C006LYH	C007XXZ	C008QLX	C009HHR	C010WL	C013MJH	C014LWG	C017YYM	C018LJP	C020LBJ	C022SMR	C024XHR	C025PCY	C026CBR	C031CQS	C034LJ	319VLY	178VYDM	188VZJH	190VFYK	206VZFD	254VLXR	214VGWJ	021VLSF	287VDJQ	136VZXQ	250VSJJ	317VYL	338VHJY	139VLTW	038VLWS	063VWZB	211VLT	316VYJH	349VZNL	193VZXL	174VLBQ	314VLLY	253VXXJ	275VLSX
T0913	Signal transduction_Soluble CXCL16 signaling	0.152585749	0.456838433	-0.4159199	-0.201825645	-0.340324165	-0.078955074	-0.455410859	-0.351046163	-0.358467621	-0.221436802	0.354005488	0.020951215	-0.425916643	-0.416912428	0.140988571	-0.347383881	-0.467497222	-0.444287412	0.545445181	-0.432680145	0.117457923	-0.270706509	0.273202322	0.476081414	0.472980186	-0.410520927	0.499506391	0.432127331	0.125780272	-0.434543392	-0.496757764	0.540169723	-0.471889522	-0.459371798	-0.436073438	-0.375894376	0.399371539	-0.006079332	-0.421273464	0.372572652	0.09935195	0.428952393	-0.032698019	0.023399572	-0.304808808	0.503905653	-0.379288634	-0.450118635	0.487040273	0.417377527	-0.355523129	-0.463743002	-0.373872648	0.465479369	0.410259911	0.47874162	0.455066581	0.16227044	0.353708944	-0.214579183	0.027360337	-0.351600083	0.204594149	0.324899341	-0.356210562	-0.410133252	0.449008177	-0.31089985	-0.380481847	-0.389433268	-0.254102303	-0.404634921	0.251824303	-0.160216922	0.122466373	-0.461727893	-0.31291364	0.159237836	0.121546796	-0.263056471	0.019225605	-0.358633019	-0.186648224	0.083242829	-0.526015196	-0.312847574	0.202716284	-0.014488116	0.091870502	0.035994646	-0.00056003	0.007155128	0.222015801	-0.255153463	0.500607318	0.40726691	0.440452225	0.426013342	0.418455691	0.060895586	-0.356398452	0.410519038	-0.331879791	-0.384862159	-0.467035813	-0.432555349	-0.419336935	0.115803887	0.282205219	0.435391168	-0.435276766	0.20818975	-0.038882248	-0.468710287	-0.152460002	-0.360649832	-0.298717189	-0.389551703
T0914	Prostaglandin 1 biosynthesis and metabolism	0.134188685	0.547422252	-0.393915225	0.009002255	-0.353168345	-0.059421512	-0.264106679	-0.210024158	0.098384478	-0.154433687	0.255289081	0.010373658	-0.355719516	-0.444929785	0.197046034	-0.009360663	-0.483016922	-0.244028067	0.313430627	-0.288972461	0.194356128	0.016384334	-0.035840917	0.190660338	0.289601479	-0.292397191	0.251736802	0.396018864	0.483274028	-0.456049439	-0.288137491	0.298593791	-0.386296925	-0.268229886	-0.457629441	-0.347488861	0.368001083	0.352414195	-0.50274164	0.324595336	0.605031627	0.48015219	-0.188819679	0.016677077	-0.421218154	0.408374918	-0.306291983	-0.442763404	0.378024455	0.502930657	-0.429737291	-0.64715814	-0.551697704	0.242526318	0.338551567	0.435396139	0.513129422	0.08648298	-0.077065831	-0.492694523	0.355467285	-0.213801199	0.173113507	0.200029419	0.043640347	-0.175796503	0.45021575	-0.293109336	-0.167717109	-0.295229628	0.158470247	-0.404371239	0.244036373	-0.022255174	0.060591741	-0.317693685	0.259398311	0.368730399	0.180517391	0.242281437	0.129820524	-0.1617231	0.178194967	-0.083933666	-0.539311957	0.019176638	-0.007255675	0.154359234	0.319511961	0.164084267	0.161202957	0.097362393	0.361678101	0.123230791	0.143717683	0.240041251	0.08662779	0.149138531	-0.150836947	0.038990328	-0.376365648	-0.152098736	-0.483654767	-0.448159994	-0.440278544	-0.353680961	-0.469880641	-0.357551162	-0.207956507	0.291630855	-0.329242182	0.032448325	-0.173946876	-0.360521604	-0.187834445	-0.381970923	-0.186644758	-0.37124038
T0915	Immune response_IL-13 signaling via JAK-STAT	-0.04429706	0.417390822	-0.398233457	-0.197461422	-0.080643873	0.194854893	-0.386925661	-0.268506058	-0.15805265	-0.02749609	0.224495041	0.113104237	-0.335368988	-0.32952219	0.113027156	0.052813201	-0.483360805	-0.314520564	0.406810727	-0.01740485	-0.016997983	0.165058898	0.200260961	0.395337824	0.46662905	-0.297387045	0.459396446	0.525389738	0.143009768	-0.466245988	-0.414415394	0.367074251	-0.488320883	-0.433249876	-0.389280098	-0.372158956	0.333263236	0.332940077	-0.597344771	0.516125338	0.04631894	0.391091943	0.070302465	0.262611158	-0.258681195	0.403239474	-0.417102025	-0.567741107	0.449104676	0.523625378	-0.303617805	-0.15920609	-0.43246503	0.391873454	0.48015698	0.492111243	0.292884859	0.430574941	0.246584957	-0.119242315	-0.017640625	-0.178427275	0.438743234	0.407643466	0.103386227	-0.203490128	0.510553064	-0.054035652	-0.203000176	-0.482490912	0.068629306	-0.394070722	0.198292098	0.239492089	0.033155532	-0.313923703	0.18068214	0.214163053	0.031547277	0.075434395	0.293055851	-0.078976746	0.163241949	0.194819782	-0.25999388	-0.089954899	0.155612388	0.354697796	0.121434465	-0.03434101	0.02549005	0.186445588	0.006635929	-0.120346964	0.212058723	-0.008848255	0.161092587	0.106786113	0.06046699	-0.251223004	-0.540958188	0.030056968	-0.604363177	-0.60915741	-0.584676362	-0.404748233	-0.481574868	-0.037178718	0.031532677	0.071120129	-0.523847842	-0.200797728	-0.009471344	-0.44175195	-0.31372675	-0.299040632	-0.574613587	-0.460202905
T0916	Role of Tissue factor in cancer independent of coagulation protease signaling	-0.129022552	0.49033533	-0.508759571	-0.478792776	-0.420403496	-0.360310551	-0.496031227	-0.336552947	-0.512923065	-0.343848839	0.391333022	-0.065375565	-0.464159371	-0.3733321	-0.069485322	-0.343717798	-0.492314441	-0.484712681	0.560771483	-0.496534268	0.114897087	-0.434343892	-0.064637412	0.469138694	0.495011262	-0.480280902	0.449999562	0.395183649	-0.026739728	-0.338522715	-0.551523279	0.477402507	-0.454981788	-0.442828316	-0.46827454	-0.400957466	0.353650017	-0.117821872	-0.191875711	0.134657829	-0.066375267	0.431003688	-0.243294268	-0.161029403	-0.406421595	0.455619138	-0.386628136	-0.39827794	0.515178391	0.180449099	-0.440917501	-0.462006879	-0.295369316	0.470195449	0.321311082	0.489183641	0.491184351	0.226236247	0.130507933	-0.467397736	-0.044265333	-0.474170123	-0.039110603	-0.083881428	-0.484914682	-0.479915294	0.541127	-0.373249002	-0.499641855	-0.343256269	-0.512249433	-0.466329756	-0.016724611	-0.244688187	-0.000815321	-0.46723406	-0.399751734	0.325126739	0.275757414	-0.371037002	0.030049002	-0.163437582	-0.067063783	0.290525127	-0.521377848	-0.127978862	0.311394298	0.142514416	0.36148595	0.291837388	0.198262843	0.237591921	0.397335311	-0.198978895	0.594532235	0.252576153	0.392509756	0.470270683	0.451826464	0.176133075	-0.203523424	0.511854003	-0.374892448	-0.407865333	-0.480750452	-0.36396671	-0.459238521	-0.1304251	0.245398969	0.454963234	-0.410757965	-0.010964122	-0.048145098	-0.480998999	-0.142486155	-0.352959459	-0.212238034	-0.303954601
T0917	GTP metabolism	0.130402168	-0.476312788	0.415617979	0.382422769	0.418462729	0.420527019	0.23745889	0.348103434	0.23947513	0.401826414	-0.447121388	0.221830201	0.289805971	0.086038527	0.399419421	0.151620065	0.05665566	0.329212184	-0.229281918	0.394826677	0.36405828	0.546344055	0.215425678	-0.431409399	-0.32620118	0.319727424	-0.403985413	-0.493268388	0.214523723	0.045317493	0.315466181	-0.284283663	0.362120482	0.15234749	0.389243147	0.082103177	-0.338881666	-0.1234518	0.157935067	-0.216498022	0.152810095	-0.501731356	0.382156948	0.085862605	0.153477852	-0.36219063	-0.081262558	0.117742222	-0.513894741	0.073290141	0.19653324	0.256011793	-0.003014159	-0.371202871	-0.089548954	-0.512710825	-0.362748853	-0.35117227	0.318997138	0.370362903	0.406247983	0.255608433	0.159124576	0.003628792	0.205057479	0.42722733	-0.402930875	0.38604239	0.308019384	-0.034030037	0.367825697	0.278878042	-0.209033679	0.211338116	-0.053584602	0.43476852	0.237400449	-0.333698319	-0.164909048	0.094103243	-0.516012668	-0.315870696	-0.298267743	-0.261888277	0.364543583	-0.366247658	-0.342246852	-0.383594676	-0.283317097	-0.221119124	-0.279455063	-0.333961185	-0.228922629	-0.048769211	-0.161485486	0.186084808	0.086294515	0.089722863	-0.041175036	0.090878968	0.149884165	0.055223396	0.08934618	0.011015438	0.131731586	0.272431703	0.168431522	0.141182406	0.127170679	0.211054767	0.378040233	0.171918532	0.251587001	0.289223092	0.26034332	0.179768812	0.131915125	0.204170182
T0918	Neurophysiological process_nNOS signaling in neuronal synapses	0.212790651	0.040786634	0.000439004	0.286336749	0.162287974	0.037831754	-0.136720334	-0.153114535	-0.090098388	-0.030725106	0.04236699	0.140114868	-0.358451977	-0.328808865	0.043616435	0.014487181	-0.234253329	0.071326658	0.218984046	0.243011643	0.038653148	0.149231828	-0.320440989	0.195272038	0.012413485	-0.189007803	0.129969972	-0.032215125	-0.188419104	-0.279336206	0.228508337	0.205994723	-0.176678871	-0.095605625	-0.078586722	-0.327107385	0.060427997	-0.29099921	0.179762321	-0.182990198	0.457792858	0.132245198	-0.007514755	-0.171527038	-0.416663042	-0.057639125	-0.214801974	-0.288450752	-0.059159179	0.15391329	0.131409099	-0.477430234	-0.150751122	0.068419893	0.16252548	0.060722713	0.06908971	0.051213638	-0.186735307	-0.32250592	-0.072495093	-0.298301856	0.191829703	-0.060580433	0.06104316	-0.216606064	0.261532356	-0.074037711	0.253542	-0.281663579	-0.045186758	-0.207844023	-0.066439053	0.043643791	0.41358212	-0.006485976	0.067421635	0.318340894	0.41742178	0.124274089	0.176297077	0.206871526	-0.10874009	0.132570268	0.393973196	0.137651782	0.098033519	0.046659703	0.26101363	0.049019585	0.251754399	0.090082795	0.269868305	0.151996252	-0.3020725	-0.349889643	-0.396617933	-0.318050753	-0.389477062	-0.098903081	0.138310434	-0.112706262	-0.354538329	-0.210737572	-0.254552432	0.050371852	-0.371504435	-0.261849066	-0.27789596	0.246893859	0.050610682	-0.122144644	-0.012210965	-0.279185039	-0.179316804	-0.05489921	0.065046363	-0.010248417
T0919	Transport_Alpha-2 adrenergic receptor regulation of ion channels	0.225638958	-0.014947188	-0.211384657	-0.042277903	-0.13399727	0.151170812	-0.282350224	-0.034055158	-0.302306836	0.036026017	-0.068449445	-0.197408767	-0.19048386	-0.175848106	-0.109449717	-0.283333356	-0.140227175	0.170090568	0.137600147	-0.186573184	0.343962921	0.108453888	0.147056742	0.130272323	0.081514829	-0.151220895	0.247036514	0.020582264	0.077498763	-0.079964099	-0.2046691	0.070972209	-0.238499263	-0.141494649	-0.148142848	-0.123956873	-0.085142125	-0.150909418	-0.095973374	-0.044473021	0.041785501	0.015422398	0.091698529	0.328045586	-0.132825188	-0.007372205	-0.097765489	-0.18845414	0.128590956	0.155012956	-0.112743867	-0.257711604	0.027545603	0.098728328	0.244296653	-0.105877921	0.026729604	-0.228973679	0.177162571	-0.012272634	0.196280976	0.004940123	0.258485088	-0.126072238	0.129720435	-0.121174077	-0.029157006	-0.083713333	0.106653272	-0.212848419	-0.123085072	-0.033157054	-0.119155886	-0.202211495	0.077220971	0.03745066	-0.163863624	0.001092208	0.040496974	-0.179600539	-0.286293568	-0.103699533	-0.208317733	-0.083718846	-0.248973886	-0.235802932	-0.0840189	-0.129688947	-0.072950454	-0.086439811	-0.160664867	-0.046073589	-0.068207707	-0.067365433	0.22776662	0.227721825	0.193757964	0.137026544	0.258215619	0.035176096	0.000419225	0.131583823	-0.107058835	-0.177934126	-0.259329802	-0.126211307	-0.105805877	-0.038928766	0.093902396	0.23036955	-0.10578805	0.11684161	0.082128059	-0.255485204	-0.0701667	-0.157588539	-0.085106877	0.014701387
T0920	Regulation of lipid metabolism_Insulin signaling: generic cascades	-0.243348307	0.396904178	-0.432020031	-0.368194742	-0.330180422	-0.259412573	-0.493005613	-0.317897308	-0.456781038	-0.302211873	0.391831242	-0.146816242	-0.46293708	-0.269146473	-0.186086542	-0.25037968	-0.305065171	-0.244602589	0.347223721	-0.149305958	-0.167824935	-0.34368086	-0.138066232	0.307029036	0.440537496	-0.48771568	0.405266692	0.459901899	-0.242016861	-0.440646206	-0.443293409	0.454064999	-0.498257646	-0.223491547	-0.496677088	-0.290451837	0.280944622	-0.296869339	-0.053358548	-0.037263111	-0.025287763	0.426137914	-0.32035825	-0.177424485	-0.413362902	0.430565416	-0.358416161	-0.244839191	0.46225134	0.256977838	-0.470365708	-0.42786023	-0.384334274	0.415588453	0.125985202	0.352894781	0.419157821	0.154342479	-0.182262508	-0.434848672	-0.317069117	-0.387031766	-0.106964465	-0.007328788	-0.264967004	-0.447035997	0.433845014	-0.445696266	-0.293450506	0.036212397	-0.433044688	-0.387328493	-0.332625463	-0.16802578	-0.366582827	-0.387613077	-0.242543176	0.367532109	0.353888661	-0.085399093	-0.072067396	0.325574519	0.273347436	0.420179385	-0.270746133	0.154259008	0.438459086	0.291932353	0.372096355	0.428785556	0.400684488	0.366721676	0.449532323	0.221609636	0.283068425	-0.028157268	-0.093018838	0.200513688	0.214551015	-0.256286794	0.101267249	0.261441116	0.031162787	0.05926086	-0.048620836	-0.261295159	-0.119704493	-0.192445366	-0.014677184	0.221245852	-0.217340137	-0.198893414	-0.239328467	-0.375066721	-0.333528737	-0.268077673	0.151400761	0.049634385
T0921	Probable BMP4-mediated induction of EMT in airway epithelium	0.244916949	-0.198257027	0.168150223	0.269166524	0.018106139	0.197728432	-0.161189898	0.051221381	-0.124531044	0.254731986	-0.089518834	-0.132687113	-0.011348446	0.209186695	0.058946304	-0.068658511	-0.133772649	0.091000423	-0.045003826	0.126432615	-0.093989918	-0.140526376	0.000543128	-0.175132693	-0.246951725	0.297562244	-0.195664101	-0.234184813	0.430640699	-0.139006885	0.122350519	-0.154479816	0.176858504	0.023968895	0.299982206	0.260666586	-0.170792798	-0.192410459	0.346059648	-0.095198452	0.086922917	-0.300611263	0.269180938	0.10887242	0.062290721	0.079811941	-0.2524406	-0.116796861	-0.163312354	-0.092144493	-0.078538577	-0.135412644	0.036725641	-0.229523851	0.172109063	0.006506847	-0.164587131	-0.213822958	0.182518854	0.280172377	-0.067643997	0.065475858	0.236695234	-0.088740955	0.031430868	0.255734963	-0.189171797	-0.034906833	0.042164034	-0.366837071	0.041909915	0.092811586	-0.38302882	-0.160042951	0.059762493	0.146898415	-0.327158949	-0.22617241	-0.313170023	-0.20771688	-0.180459755	-0.388456848	-0.177524979	-0.176411784	0.023032292	-0.103163216	-0.179465475	-0.223394976	-0.207871136	-0.400197816	-0.150909991	-0.344767563	-0.209186911	-0.199088166	0.098738808	0.301922808	0.300151833	-0.04293483	0.105986317	0.316889366	0.234885962	0.137072802	-0.121531601	-0.1841118	-0.164450148	0.10557977	-0.099661201	0.162737917	0.070363318	0.058315964	-0.173749647	-0.065679894	0.188925452	-0.056228151	0.249173159	0.153043192	-0.169478889	-0.07738652
T0922	Pioglitazone and Rosiglitazone in treatment of type 2 diabetes and metabolic syndrome X	0.436867802	0.174932416	0.087946251	0.100319345	-0.340037215	0.098806895	-0.080163754	-0.090311795	-0.234079931	-0.082704746	-0.061438307	-0.062396051	-0.235709245	-0.386940797	-0.264249934	0.028126104	-0.423972488	-0.025550887	0.051276119	-0.416626741	-0.177994767	-0.109359267	0.012752742	0.357287666	-0.204350691	-0.190763202	0.054487073	-0.094621104	0.017198519	-0.180113302	-0.369618714	0.136046453	-0.126631529	-0.140127689	-0.112745511	-0.366381311	-0.109965184	-0.165377342	-0.243893215	0.011932029	0.318225852	0.030976526	0.210806955	0.006423815	-0.096749251	-0.035917281	-0.300874224	-0.445157485	-0.186010999	-0.19426427	0.0100877	-0.152623809	-0.205762492	-0.027572621	0.071926056	-0.08774644	-0.016965866	-0.149082889	0.318613487	0.013675721	-0.108493348	-0.161885959	0.334836169	0.019065928	0.357754279	-0.063471527	0.093594647	-0.195639311	0.10881454	-0.233563588	-0.42354385	0.024763192	0.14833485	-0.169748058	-0.231289865	-0.085226066	-0.402954639	0.117864077	0.379748939	-0.16168165	0.186282798	0.112498214	0.335317472	0.214974606	-0.057521029	-0.099522575	0.249226751	0.335351704	0.226842176	0.170470131	0.258699304	-0.008304852	-0.002903152	0.139124247	0.116636533	-0.003969328	0.043735946	0.075292427	0.149111818	0.008391743	-0.276954225	0.127541619	-0.196502958	-0.154409719	-0.176451539	-0.307826659	-0.31451325	-0.105229247	0.061158111	0.140153579	-0.220384758	0.129328213	0.124483918	-0.340225143	-0.130152767	-0.049138056	-0.183154629	-0.078122393
T0923	TTP metabolism	-0.147828013	0.26715826	-0.103662491	-0.188839771	-0.126418207	0.110307191	-0.183987073	0.051704217	-0.325440584	-0.230555087	0.15828063	-0.135727045	-0.043640217	0.036763456	-0.160240216	-0.311802401	0.028320274	-0.167898728	0.202304018	-0.385551262	0.033088003	-0.13039496	0.048860921	0.034108876	0.273656022	-0.212557271	0.014654556	0.16590437	-0.185852293	-0.342732224	-0.279237703	0.157811714	-0.104842235	-0.082486557	-0.320878799	0.003900612	0.06693234	-0.214060198	0.171574275	-0.238755908	-0.379048384	0.303491377	-0.181653424	-0.148909981	-0.226838612	0.269836616	-0.271637932	0.001263167	0.23670825	-0.185916846	-0.28961383	-0.217816435	-0.239620772	0.222224806	-0.069529366	0.274728332	0.33313095	-0.151228732	0.074474266	-0.190143156	0.027287433	-0.104201875	-0.066194127	-0.328981714	-0.337937758	-0.307300423	0.147571588	-0.388472807	-0.155176585	0.11596918	-0.391682204	-0.368925216	-0.163836392	-0.197034796	-0.147898182	-0.020388563	-0.403225353	0.248996585	0.173825541	-0.383316129	0.022619803	0.03048916	-0.12405416	0.161615915	0.170938219	-0.102163642	0.137347109	-0.260238819	0.387130145	0.233517489	0.138960145	-0.003132721	0.297822922	0.070651281	0.026831131	0.009116352	-0.05409587	0.117371956	-0.139110052	-0.103972735	0.134879303	0.197598983	0.093396089	0.160045622	0.149873601	-0.074240131	0.068729541	-0.000720505	0.143022986	0.202084763	0.150522014	-0.061882674	-0.08279054	-0.157244581	0.064101816	0.049417845	0.074301294	0.065095964
T0924	Immune response_HMGB1 release from the cell	0.159988796	0.571412565	-0.532485719	-0.49238433	-0.497912338	0.226448827	-0.591991767	-0.425154615	-0.562410133	-0.247676844	0.536807958	0.077385767	-0.554733205	-0.390067757	0.102730978	-0.439649037	-0.606501858	-0.363322821	0.629328757	-0.340928044	0.162791125	-0.367811525	0.118300772	0.591481406	0.555216025	-0.516833243	0.521915385	0.488617317	0.137705001	-0.584312952	-0.595937229	0.62631129	-0.498957119	-0.551111635	-0.516365545	-0.459011077	0.504308362	-0.104347257	-0.435591955	0.39721385	0.311644127	0.577327459	-0.182466538	0.139600178	-0.315025572	0.575300965	-0.521559023	-0.53038788	0.551787443	0.533030067	-0.507263556	-0.55360251	-0.512061449	0.583419603	0.48558094	0.57939164	0.581656068	0.444703434	0.382746576	-0.317451902	0.028132156	-0.498514179	0.510203912	0.358005451	-0.309780653	-0.428924681	0.57021459	-0.367822229	-0.346248345	-0.487005144	-0.405583194	-0.541140407	-0.025913212	-0.113840819	0.123403368	-0.48952275	-0.340322736	0.136646983	0.109414163	-0.076060656	0.268923205	-0.339355938	-0.300352706	0.136663203	-0.495875919	-0.280809806	0.277578444	0.11010415	0.152269872	0.13234495	-0.160068725	-0.004397529	0.189364116	-0.279260469	0.560419915	0.428202782	0.48141247	0.426097657	0.395948389	0.261460966	-0.522187551	0.489344585	-0.478978607	-0.479036463	-0.511727851	-0.601305343	-0.423506131	0.051870961	0.363331034	0.482005063	-0.573961877	0.201842226	-0.079356671	-0.612019522	-0.247042203	-0.436215337	-0.448417038	-0.495702006
T0925	Regulation of lipid metabolism_Regulation of lipid metabolism via LXR, NF-Y and SREBP	-0.345365602	0.455795795	-0.521716025	-0.306003115	-0.433815778	-0.325012764	-0.427893627	-0.236281528	-0.416550638	-0.319528799	0.449804871	-0.205552168	-0.486841072	-0.007866996	-0.238937676	-0.221695352	-0.29473303	-0.441518982	0.315289539	-0.408637474	-0.198030959	-0.461226	-0.297439871	0.341645124	0.360210565	-0.475025386	0.480166596	0.491350061	-0.213840793	-0.279141525	-0.493061815	0.477586444	-0.399698376	-0.322737627	-0.494534112	-0.19300326	0.431922548	-0.346998469	0.079720821	0.129539569	-0.138254421	0.370685965	-0.26478286	-0.265840841	-0.374717376	0.396672368	-0.308405506	-0.20897624	0.46445557	0.225616454	-0.527167616	-0.285184394	-0.224733407	0.383984067	0.063567099	0.354881899	0.405345895	0.334448116	-0.105230792	-0.406734363	-0.365871759	-0.373340302	-0.262884977	-0.186543543	-0.140116987	-0.418659152	0.550853799	-0.538435317	-0.457324174	-0.046788846	-0.585133065	-0.490567274	-0.206018081	-0.205603241	-0.2880487	-0.362102075	-0.381413141	0.491087709	0.389925616	-0.258898077	0.045948997	-0.109599028	0.175841537	0.397133176	-0.29548992	0.179074793	0.411632498	0.044007314	0.462583219	0.388110386	0.289404681	0.273603649	0.443816025	-0.00954547	0.314795503	-0.105047565	-0.112226176	0.174805551	0.293559078	-0.120484883	-0.074502933	0.220169072	-0.090156403	0.079960291	-0.059435398	-0.416687008	-0.242249636	-0.251816241	-0.036577148	0.149114895	-0.199545899	-0.04548913	-0.367375318	-0.360245763	-0.212015026	-0.312592524	-0.102941167	-0.140253735
T0926	Oxidative stress_Role of Sirtuin1 and PGC1-alpha in activation of antioxidant defense system	-0.002987442	0.446836045	-0.556509911	-0.197423223	-0.476461788	-0.059565217	-0.500761687	-0.421719399	-0.536468011	-0.193200362	0.439683788	-0.009009069	-0.554876211	-0.375257112	-0.072205375	-0.35942172	-0.559091987	-0.346742459	0.41623199	-0.221233079	-0.122405901	-0.323420453	-0.076801926	0.425266749	0.496382064	-0.525424567	0.49824664	0.501307653	-0.102304359	-0.524401841	-0.532431587	0.541695742	-0.546666417	-0.409792829	-0.611769015	-0.483160599	0.480613854	-0.346860792	-0.267316491	0.241811674	0.190187256	0.479602763	-0.271234464	-0.062568095	-0.362141197	0.601074127	-0.493646829	-0.58119061	0.520389749	0.341152509	-0.47740583	-0.568346612	-0.340086724	0.494242559	0.291128127	0.426148913	0.447659528	0.47315635	0.035009189	-0.381004262	-0.215600062	-0.503330225	0.161309497	0.31244163	0.011068034	-0.426122923	0.593230146	-0.400900739	-0.243917546	-0.31426234	-0.451867477	-0.576841213	-0.072168309	-0.067886939	-0.091576509	-0.536757421	-0.371927113	0.530786679	0.478769918	-0.195107807	0.179277149	0.248502892	0.345044911	0.540142856	-0.097388026	0.417070245	0.502111169	0.323199018	0.500024176	0.487748861	0.435076851	0.446119483	0.567875435	0.281171249	0.069426395	-0.161933875	-0.051599184	0.077540998	-0.107780641	-0.477432967	-0.367331555	0.099819228	-0.27716631	-0.251182586	-0.306094925	-0.522801858	-0.462919413	-0.365485099	-0.283644694	0.056612073	-0.407978407	-0.20014944	-0.359184548	-0.52361381	-0.403902836	-0.470985469	-0.282642292	-0.297930006
T0927	ESR1 (membrane) 36 kDa isoform signaling in breast cancer	0.049643438	0.285966279	-0.412072265	-0.396714959	-0.393939989	-0.090928914	-0.540310844	-0.34326741	-0.572428153	-0.254296999	0.359008787	-0.006190356	-0.432844971	-0.230892497	-0.246619037	-0.433157767	-0.404924259	-0.199316038	0.444721561	-0.388385482	-0.264293881	-0.446335383	-0.166136417	0.472839671	0.37144657	-0.428008787	0.232952033	0.36161625	-0.230955229	-0.353454307	-0.493612673	0.410057686	-0.425989355	-0.329150422	-0.474600304	-0.263751759	0.298358415	-0.40793625	-0.069343045	-0.117278911	-0.057778939	0.317651316	-0.194474649	0.034940273	-0.331463315	0.395385085	-0.336900262	-0.313035001	0.417003428	-0.005728589	-0.405416567	-0.365670394	-0.241261342	0.309916905	0.163823598	0.329366024	0.392117843	0.050396816	0.077007061	-0.4176806	-0.309347316	-0.261570714	0.115115276	-0.098374074	-0.289522709	-0.387722984	0.412988724	-0.477095311	-0.215697757	-0.218730745	-0.521076055	-0.348575248	-0.341520432	-0.218116906	-0.293968308	-0.356635661	-0.327147067	0.398738828	0.29443197	-0.291165355	-0.065760512	0.172624433	-0.001407424	0.220769649	-0.314301242	-0.010094566	0.258082448	0.003253844	0.393843556	0.327721877	0.212801879	0.285669896	0.396682674	0.073592803	0.435319381	0.230588409	0.272020952	0.190662077	0.303975806	0.067349413	-0.064753947	0.230955627	-0.220372648	-0.225845481	-0.339907597	-0.347662816	-0.324489017	-0.0622895	0.087157469	0.325338826	-0.337834645	-0.098236864	-0.164928704	-0.372772124	-0.344172461	-0.302121664	-0.222702236	-0.188228315
T0928	Inhibition of apoptosis in multiple myeloma	-0.191334247	0.623374277	-0.475327762	-0.302486485	-0.458383741	-0.031476709	-0.591690205	-0.568205192	-0.333449886	-0.241684247	0.654855673	-0.101568481	-0.599032048	-0.466249052	0.072694635	-0.320117595	-0.516514111	-0.484832391	0.615237223	-0.54585156	-0.031733625	-0.382426893	-0.006848962	0.624918353	0.604447846	-0.597950533	0.598740478	0.592454546	0.056365358	-0.445900267	-0.519936845	0.631182907	-0.551964383	-0.601787	-0.555767418	-0.446226624	0.629290047	0.058027988	-0.446395858	0.418913944	0.111859897	0.640394943	-0.222532212	0.04774469	-0.443094529	0.576793958	-0.38323497	-0.452470092	0.607451978	0.552680342	-0.514638689	-0.547418418	-0.390532241	0.649499838	0.551253556	0.634659772	0.619913939	0.525929495	0.251814582	-0.509843999	-0.309013331	-0.47116518	0.332427594	0.37621722	-0.477147559	-0.406057247	0.555998589	-0.44990107	-0.469343854	-0.5208514	-0.409486311	-0.60003696	0.126657543	-0.043841208	-0.106938611	-0.478884014	-0.281468811	0.094914329	0.189735371	0.05925983	0.479505566	-0.345017238	-0.09914115	0.259923901	-0.598544586	-0.410818756	0.276166336	0.240606618	0.184522237	0.130920402	0.088492252	-0.016201727	0.223177183	-0.391765355	0.528783996	0.173346541	0.256867231	0.530920084	0.33824834	0.022785639	-0.525094106	0.437025309	-0.514460086	-0.472140583	-0.455617295	-0.591455186	-0.494834782	0.211342679	0.262083025	0.433923166	-0.473555784	0.082819312	-0.20416982	-0.478093593	-0.267235765	-0.45676902	-0.50326729	-0.475144613
